"","x"
"ACTR3",-0.365058202965128
"ADCK2",0.217487670070178
"ADD3",0.392453556064495
"AIM1",-0.279552060239093
"AMMECR1L",-0.367055384452593
"ANKRD13A",0.0498750435870543
"AP1G2",0.332662746707241
"APH1A",0.152057183664319
"ARAP2",0.0786853108815738
"ARHGAP15",0.928938014356354
"ARHGEF6",-0.2503726012787
"ARID1A",-0.417527648885634
"ARID4B",-0.450784373224724
"ARL11",0.302678473277821
"ARNT",-0.0609204535888086
"ARRDC2",1.08587151926892
"ATAD2",-1.45810835456332
"ATP5G2",0.336226185130512
"ATP8B1",-1.25122884693451
"ATXN7",-0.324076700545696
"BANF1",0.287678880619882
"BDP1",-0.819173248780059
"BTF3L4",-0.568113067960821
"BTK",0.269216673754283
"C7orf26",0.693472821643619
"CBLB",-0.291514557734203
"CCDC50",0.399132203902565
"CCNG2",0.0580207427511096
"CCR6",0.85484617329756
"CDK3",1.73698131064755
"CDK5RAP2",-0.303517666700731
"CELF1",-0.388005801410412
"CEP68",-0.205396310629361
"CEPT1",-0.166535832626552
"CFL1",0.338088543987392
"CHMP7",0.614403365234089
"CNOT8",-0.227873410230919
"CR2",3.39003506583205
"CRKL",-0.359527205113236
"CTDSPL2",-0.713891983443374
"CYBB",-0.0874942256010522
"DCLRE1C",-0.085966573340148
"DDX21",-1.05130398923884
"DDX60",-0.847988993267298
"DENND3",0.681682949698907
"DHX15",-0.604072074442377
"DNASE1L3",3.6690084871062
"DPEP2",1.31335163836369
"DR1",-0.491163844142858
"EEA1",-0.740203261017502
"EEF1A1",0.351289765216635
"ERLIN1",-0.251054178528143
"FAM159A",1.07970662148163
"FAM43A",1.30511744790992
"FBXO41",0.742195486971191
"FCER2",3.1741514239222
"FCHO1",1.80912808163561
"FGR",1.15391918196657
"FIGNL1",-0.540425353960426
"FRYL",-0.626467724780662
"FXYD5",0.821775868152187
"GABBR1",1.15523803512941
"GDI2",-0.364863644253568
"GM2A",-0.0364459400190261
"GMFG",1.45490317907214
"GMIP",0.795298512773592
"GNB4",-0.352340361287787
"GYLTL1B",0.648474055520917
"HERC6",-0.311179329821185
"HIST1H4C",0.603943080558054
"HK1",-0.311371503891641
"HMHA1",1.82644561005047
"HNRNPK",-0.362506164886003
"HNRNPL",0.114753150947436
"HNRNPR",-0.334175373709573
"HOOK3",-0.408259913278247
"HSF5",1.06626672410066
"IFNGR1",0.185587437603877
"IL6",2.54375391258926
"INPP5D",1.07025369482954
"IRF8",1.45746184100369
"ITSN2",-0.180725767786343
"JAM3",0.495529308286516
"KIAA0355",0.130915505438639
"KLF2",1.63832287007273
"KPNA5",-0.240713965983585
"LARS",-0.523806309401634
"LBR",0.27469318344074
"LFNG",0.68372572000059
"LILRB1",0.139393923302694
"MBNL1",0.224018261883169
"MBNL3",-0.305570243333485
"MBP",0.249470028734809
"MCM5",0.647678723828109
"MDN1",-0.736605380033165
"MED14",-0.943427647593027
"METTL8",-0.361796953172355
"MKNK2",0.246732616705187
"MYADM",0.0850215716624132
